CVE_ID,Package,Version,CVSSv3,Rating,Severity,Vector,Summary,Published,Link,OS
CVE-2019-18276,bash-completion,2.17.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"An issue was discovered in disable_priv_mode in shell.c in GNU Bash through 5.0 patch 11. By default, if Bash is run with its effective UID not equal to its real UID, it will drop privileges by settin",2019-11-28T01:15:10.603,https://nvd.nist.gov/vuln/detail/CVE-2019-18276,all
CVE-2019-9924,bash-completion,2.17.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"rbash in Bash before 4.4-beta2 did not prevent the shell user from modifying BASH_CMDS, thus allowing the user to execute any command with the permissions of the shell.",2019-03-22T08:29:00.467,https://nvd.nist.gov/vuln/detail/CVE-2019-9924,all
CVE-2016-2353,file,5.47,7.8,HIGH,HIGH,,"The Accellion File Transfer Appliance (FTA) before FTA_9_12_40 allows local users to add an SSH key to an arbitrary group, and consequently gain privileges, via unspecified vectors.",2016-05-07T14:59:07.197,https://nvd.nist.gov/vuln/detail/CVE-2016-2353,all
CVE-2017-2252,file,5.47,7.8,HIGH,HIGH,,"Untrusted search path vulnerability in self-extracting archive files created by File Compact Ver.5 version 5.10 and earlier, Ver.6 version 6.02 and earlier, Ver.7 version 7.02 and earlier allows an at",2017-07-17T13:18:23.297,https://nvd.nist.gov/vuln/detail/CVE-2017-2252,all
CVE-2020-7851,file,5.47,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Innorix Web-Based File Transfer Solution versuibs prior to and including 9.2.18.385 contains a vulnerability that could allow remote files to be downloaded and executed by setting the arguments to the,2021-04-19T13:15:14.980,https://nvd.nist.gov/vuln/detail/CVE-2020-7851,all
CVE-2024-0353,file,5.47,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Local privilege escalation vulnerability potentially allowed an attacker to misuse ESET’s file operations to delete files without having proper permission.,2024-02-15T08:15:46.023,https://nvd.nist.gov/vuln/detail/CVE-2024-0353,all
CVE-2020-17163,python3,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Visual Studio Code Python Extension Remote Code Execution Vulnerability,2023-12-29T17:15:49.710,https://nvd.nist.gov/vuln/detail/CVE-2020-17163,all
CVE-2020-1192,python3,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"A remote code execution vulnerability exists in Visual Studio Code when the Python extension loads workspace settings from a notebook file, aka 'Visual Studio Code Python Extension Remote Code Executi",2020-05-21T23:15:18.837,https://nvd.nist.gov/vuln/detail/CVE-2020-1192,all
CVE-2025-49714,python3,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Trust boundary violation in Visual Studio Code - Python extension allows an unauthorized attacker to execute code locally.,2025-07-08T17:15:58.687,https://nvd.nist.gov/vuln/detail/CVE-2025-49714,all
CVE-2019-13404,python3-dbus,1.4.0,7.8,HIGH,HIGH,,"The MSI installer for Python through 2.7.16 on Windows defaults to the C:\Python27 directory, which makes it easier for local users to deploy Trojan horse code. (This also affects old 3.x releases bef",2019-07-08T01:15:10.247,https://nvd.nist.gov/vuln/detail/CVE-2019-13404,all
CVE-2020-17163,python3-dbus,1.4.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Visual Studio Code Python Extension Remote Code Execution Vulnerability,2023-12-29T17:15:49.710,https://nvd.nist.gov/vuln/detail/CVE-2020-17163,all
CVE-2020-1192,python3-dbus,1.4.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"A remote code execution vulnerability exists in Visual Studio Code when the Python extension loads workspace settings from a notebook file, aka 'Visual Studio Code Python Extension Remote Code Executi",2020-05-21T23:15:18.837,https://nvd.nist.gov/vuln/detail/CVE-2020-1192,all
CVE-2024-9287,python3-dbus,1.4.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"A vulnerability has been found in the CPython `venv` module and CLI where path names provided when creating a virtual environment were not quoted properly, allowing the creator to inject commands into",2024-10-22T17:15:06.697,https://nvd.nist.gov/vuln/detail/CVE-2024-9287,all
CVE-2025-49714,python3-dbus,1.4.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Trust boundary violation in Visual Studio Code - Python extension allows an unauthorized attacker to execute code locally.,2025-07-08T17:15:58.687,https://nvd.nist.gov/vuln/detail/CVE-2025-49714,all
CVE-2020-17163,python3-packaging,26.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Visual Studio Code Python Extension Remote Code Execution Vulnerability,2023-12-29T17:15:49.710,https://nvd.nist.gov/vuln/detail/CVE-2020-17163,all
CVE-2020-1192,python3-packaging,26.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"A remote code execution vulnerability exists in Visual Studio Code when the Python extension loads workspace settings from a notebook file, aka 'Visual Studio Code Python Extension Remote Code Executi",2020-05-21T23:15:18.837,https://nvd.nist.gov/vuln/detail/CVE-2020-1192,all
CVE-2025-49714,python3-packaging,26.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Trust boundary violation in Visual Studio Code - Python extension allows an unauthorized attacker to execute code locally.,2025-07-08T17:15:58.687,https://nvd.nist.gov/vuln/detail/CVE-2025-49714,all
CVE-2020-1885,desktop-file-utils,0.28,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Writing to an unprivileged file from a privileged OVRRedir.exe process in Oculus Desktop before 1.44.0.32849 on Windows allows local users to write to arbitrary files and consequently gain privileges ,2020-04-08T20:15:14.590,https://nvd.nist.gov/vuln/detail/CVE-2020-1885,all
CVE-2020-8224,desktop-file-utils,0.28,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,A code injection in Nextcloud Desktop Client 2.6.4 allowed to load arbitrary code when placing a malicious OpenSSL config into a fixed directory.,2020-08-10T14:15:13.267,https://nvd.nist.gov/vuln/detail/CVE-2020-8224,all
CVE-2021-37841,desktop-file-utils,0.28,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"Docker Desktop before 3.6.0 suffers from incorrect access control. If a low-privileged account is able to access the server running the Windows containers, it can lead to a full container compromise i",2021-08-12T14:15:07.010,https://nvd.nist.gov/vuln/detail/CVE-2021-37841,all
CVE-2022-35257,desktop-file-utils,0.28,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,A local privilege escalation vulnerability in UI Desktop for Windows (Version 0.55.1.2 and earlier) allows a malicious actor with local access to a Windows device with UI Desktop to run arbitrary comm,2022-09-23T14:15:12.430,https://nvd.nist.gov/vuln/detail/CVE-2022-35257,all
CVE-2022-37326,desktop-file-utils,0.28,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Docker Desktop for Windows before 4.6.0 allows attackers to delete (or create) any file through the dockerBackendV2 windowscontainers/start API by controlling the pidfile field inside the DaemonJSON f,2023-04-27T20:15:40.113,https://nvd.nist.gov/vuln/detail/CVE-2022-37326,all
CVE-2023-28122,desktop-file-utils,0.28,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,A local privilege escalation (LPE) vulnerability in UI Desktop for Windows (Version 0.59.1.71 and earlier) allows a malicious actor with local access to a Windows device running said application to su,2023-04-19T20:15:12.143,https://nvd.nist.gov/vuln/detail/CVE-2023-28122,all
CVE-2025-3224,desktop-file-utils,0.28,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"A vulnerability in the update process of Docker Desktop for Windows versions prior to 4.41.0 could allow a local, low-privileged attacker to escalate privileges to SYSTEM. During an update, Docker Des",2025-04-28T20:15:21.127,https://nvd.nist.gov/vuln/detail/CVE-2025-3224,all
CVE-2026-2664,desktop-file-utils,0.28,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"An out of bounds read vulnerability in the grpcfuse kernel module present in the Linux VM in Docker Desktop for Windows, Linux and macOS up to version 4.61.0 could allow a local attacker to cause an u",2026-02-24T10:16:03.090,https://nvd.nist.gov/vuln/detail/CVE-2026-2664,all
CVE-2023-2603,libcap-ng,0.9.1,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,A vulnerability was found in libcap. This issue occurs in the _libcap_strdup() function and can lead to an integer overflow if the input string is close to 4GiB.,2023-06-06T20:15:13.187,https://nvd.nist.gov/vuln/detail/CVE-2023-2603,all
CVE-2020-17163,python3-codecs,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Visual Studio Code Python Extension Remote Code Execution Vulnerability,2023-12-29T17:15:49.710,https://nvd.nist.gov/vuln/detail/CVE-2020-17163,all
CVE-2020-1192,python3-codecs,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"A remote code execution vulnerability exists in Visual Studio Code when the Python extension loads workspace settings from a notebook file, aka 'Visual Studio Code Python Extension Remote Code Executi",2020-05-21T23:15:18.837,https://nvd.nist.gov/vuln/detail/CVE-2020-1192,all
CVE-2025-49714,python3-codecs,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Trust boundary violation in Visual Studio Code - Python extension allows an unauthorized attacker to execute code locally.,2025-07-08T17:15:58.687,https://nvd.nist.gov/vuln/detail/CVE-2025-49714,all
CVE-2020-17163,python3-compression,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Visual Studio Code Python Extension Remote Code Execution Vulnerability,2023-12-29T17:15:49.710,https://nvd.nist.gov/vuln/detail/CVE-2020-17163,all
CVE-2020-1192,python3-compression,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"A remote code execution vulnerability exists in Visual Studio Code when the Python extension loads workspace settings from a notebook file, aka 'Visual Studio Code Python Extension Remote Code Executi",2020-05-21T23:15:18.837,https://nvd.nist.gov/vuln/detail/CVE-2020-1192,all
CVE-2025-49714,python3-compression,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Trust boundary violation in Visual Studio Code - Python extension allows an unauthorized attacker to execute code locally.,2025-07-08T17:15:58.687,https://nvd.nist.gov/vuln/detail/CVE-2025-49714,all
CVE-2020-17163,python3-core,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Visual Studio Code Python Extension Remote Code Execution Vulnerability,2023-12-29T17:15:49.710,https://nvd.nist.gov/vuln/detail/CVE-2020-17163,all
CVE-2020-1192,python3-core,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"A remote code execution vulnerability exists in Visual Studio Code when the Python extension loads workspace settings from a notebook file, aka 'Visual Studio Code Python Extension Remote Code Executi",2020-05-21T23:15:18.837,https://nvd.nist.gov/vuln/detail/CVE-2020-1192,all
CVE-2025-49714,python3-core,3.14.4,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Trust boundary violation in Visual Studio Code - Python extension allows an unauthorized attacker to execute code locally.,2025-07-08T17:15:58.687,https://nvd.nist.gov/vuln/detail/CVE-2025-49714,all
CVE-2022-34382,update-alternatives-opkg,0.7.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"Dell Command Update, Dell Update and Alienware Update versions prior to 4.6.0 contains a Local Privilege Escalation Vulnerability in the custom catalog configuration. A local malicious user may potent",2022-09-02T18:15:12.093,https://nvd.nist.gov/vuln/detail/CVE-2022-34382,all
CVE-2022-34384,update-alternatives-opkg,0.7.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"
Dell SupportAssist Client Consumer (version 3.11.1 and prior), SupportAssist Client Commercial (version 3.2 and prior), Dell Command | Update, Dell Update, and Alienware Update versions before 4.5 co",2023-02-11T01:23:23.793,https://nvd.nist.gov/vuln/detail/CVE-2022-34384,all
CVE-2022-34459,update-alternatives-opkg,0.7.0,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"
Dell Command | Update, Dell Update, and Alienware Update versions prior to 4.7 contain a improper verification of cryptographic signature in get applicable driver component. A local malicious user co",2023-02-01T05:15:12.513,https://nvd.nist.gov/vuln/detail/CVE-2022-34459,all
CVE-2022-34382,update-rc.d,0.8+git,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"Dell Command Update, Dell Update and Alienware Update versions prior to 4.6.0 contains a Local Privilege Escalation Vulnerability in the custom catalog configuration. A local malicious user may potent",2022-09-02T18:15:12.093,https://nvd.nist.gov/vuln/detail/CVE-2022-34382,all
CVE-2022-34384,update-rc.d,0.8+git,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"
Dell SupportAssist Client Consumer (version 3.11.1 and prior), SupportAssist Client Commercial (version 3.2 and prior), Dell Command | Update, Dell Update, and Alienware Update versions before 4.5 co",2023-02-11T01:23:23.793,https://nvd.nist.gov/vuln/detail/CVE-2022-34384,all
CVE-2022-34459,update-rc.d,0.8+git,7.8,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"
Dell Command | Update, Dell Update, and Alienware Update versions prior to 4.7 contain a improper verification of cryptographic signature in get applicable driver component. A local malicious user co",2023-02-01T05:15:12.513,https://nvd.nist.gov/vuln/detail/CVE-2022-34459,all
CVE-2025-13601,glib-networking,2.80.1,7.7,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,A heap-based buffer overflow problem was found in glib through an incorrect calculation of buffer size in the g_escape_uri_string() function. If the string to escape contains a very large number of un,2025-11-26T15:15:51.723,https://nvd.nist.gov/vuln/detail/CVE-2025-13601,all
CVE-2015-7974,ntp,4.2.8p18,7.7,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:N,"NTP 4.x before 4.2.8p6 and 4.3.x before 4.3.90 do not verify peer associations of symmetric keys when authenticating packets, which might allow remote attackers to conduct impersonation attacks via an",2016-01-26T19:59:00.107,https://nvd.nist.gov/vuln/detail/CVE-2015-7974,all
CVE-2015-7974,ntp-tickadj,4.2.8p18,7.7,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:N,"NTP 4.x before 4.2.8p6 and 4.3.x before 4.3.90 do not verify peer associations of symmetric keys when authenticating packets, which might allow remote attackers to conduct impersonation attacks via an",2016-01-26T19:59:00.107,https://nvd.nist.gov/vuln/detail/CVE-2015-7974,all
CVE-2026-5773,curl,8.19.0,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"libcurl might in some circumstances reuse the wrong connection for SMB(S)
transfers.

libcurl features a pool of recent connections so that subsequent requests can
reuse an existing connection to avoi",2026-05-13T13:01:56.307,https://nvd.nist.gov/vuln/detail/CVE-2026-5773,all
CVE-2026-6276,curl,8.19.0,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"Using libcurl, when a custom `Host:` header is first set for an HTTP request
and a second request is subsequently done using the same *easy handle* but
without the custom `Host:` header set, the secon",2026-05-13T13:01:56.800,https://nvd.nist.gov/vuln/detail/CVE-2026-6276,all
CVE-2022-31212,dbus,1.16.2,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,An issue was discovered in dbus-broker before 31. It depends on c-uitl/c-shquote to parse the DBus service's Exec line. c-shquote contains a stack-based buffer over-read if a malicious Exec line is su,2022-07-17T23:15:08.977,https://nvd.nist.gov/vuln/detail/CVE-2022-31212,all
CVE-2022-31213,dbus,1.16.2,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,An issue was discovered in dbus-broker before 31. Multiple NULL pointer dereferences can be found when supplying a malformed XML config file.,2022-07-17T23:15:09.020,https://nvd.nist.gov/vuln/detail/CVE-2022-31213,all
CVE-2020-24312,file,5.47,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,mndpsingh287 WP File Manager v6.4 and lower fails to restrict external access to the fm_backups directory with a .htaccess file. This results in the ability for unauthenticated users to browse and dow,2020-08-26T13:15:10.860,https://nvd.nist.gov/vuln/detail/CVE-2020-24312,all
CVE-2024-13276,file,5.47,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,Insertion of Sensitive Information Into Sent Data vulnerability in Drupal File Entity (fieldable files) allows Forceful Browsing.This issue affects File Entity (fieldable files): from 7.X-* before 7.X,2025-01-09T20:15:36.487,https://nvd.nist.gov/vuln/detail/CVE-2024-13276,all
CVE-2024-8746,file,5.47,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,The File Manager Pro plugin for WordPress is vulnerable to arbitrary backup file downloads and uploads due to missing file type validation via the 'mk_file_folder_manager_shortcode' ajax action in all,2024-10-16T07:15:16.537,https://nvd.nist.gov/vuln/detail/CVE-2024-8746,all
CVE-2015-8393,perl,5.42.0,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"pcregrep in PCRE before 8.38 mishandles the -q option for binary files, which might allow remote attackers to obtain sensitive information via a crafted file, as demonstrated by a CGI script that send",2015-12-02T01:59:17.527,https://nvd.nist.gov/vuln/detail/CVE-2015-8393,all
CVE-2020-13757,python3,3.14.4,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"Python-RSA before 4.1 ignores leading '\0' bytes during decryption of ciphertext. This could conceivably have a security-relevant impact, e.g., by helping an attacker to infer that an application uses",2020-06-01T19:15:10.067,https://nvd.nist.gov/vuln/detail/CVE-2020-13757,all
CVE-2020-25658,python3,3.14.4,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,It was found that python-rsa is vulnerable to Bleichenbacher timing attacks. An attacker can use this flaw via the RSA decryption API to decrypt parts of the cipher text encrypted with RSA.,2020-11-12T14:15:22.877,https://nvd.nist.gov/vuln/detail/CVE-2020-25658,all
CVE-2026-3087,python3,3.14.4,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,If `shutil.unpack_archive()` is given a ZIP archive with an absolute Windows path containing a drive (`C:\\...`) then the archive will be extracted outside the target directory which is different than,2026-04-27T21:16:42.480,https://nvd.nist.gov/vuln/detail/CVE-2026-3087,all
CVE-2019-16056,python3-dbus,1.4.0,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"An issue was discovered in Python through 2.7.16, 3.x through 3.5.7, 3.6.x through 3.6.9, and 3.7.x through 3.7.4. The email module wrongly parses email addresses that contain multiple @ characters. A",2019-09-06T18:15:15.443,https://nvd.nist.gov/vuln/detail/CVE-2019-16056,all
CVE-2020-13757,python3-dbus,1.4.0,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"Python-RSA before 4.1 ignores leading '\0' bytes during decryption of ciphertext. This could conceivably have a security-relevant impact, e.g., by helping an attacker to infer that an application uses",2020-06-01T19:15:10.067,https://nvd.nist.gov/vuln/detail/CVE-2020-13757,all
CVE-2022-45061,python3-dbus,1.4.0,7.5,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"An issue was discovered in Python before 3.11.1. An unnecessary quadratic algorithm exists in one path when processing some inputs to the IDNA (RFC 3490) decoder, such that a crafted, unreasonably lon",2022-11-09T07:15:09.887,https://nvd.nist.gov/vuln/detail/CVE-2022-45061,all
